Job_Title,Location,machine_learning,hadoop,tableau,lat,long
Big Data Engineer Consultant,CA,0,1,1,36.778259,-119.417931
Data Engineer II,CO,1,1,0,39.113014,-105.358887
Big Data Engineer,AZ,0,1,0,34.048927,-11.093735
Data Engineer,CA,1,0,0,36.778259,-119.417931
Data Engineer,IL,0,1,0,40,-89
Big Data Engineer Consultant,TX,0,1,1,31,-100
Data Engineer,MA,0,0,0,,
Data Engineer,TX,0,0,1,31,-100
Data Engineer,TX,0,0,1,31,-100
"Data Engineer (Python, Machine Learning)",VA,1,0,0,44,-72.699997
Data Engineer - Advanced Analytics and Data Science,IN,0,0,0,40.273502,-86.126976
Lead Data Engineer,CO,1,0,0,39.113014,-105.358887
Data Engineer,NC,1,1,0,35.782169,-80.793457
Principal Data Engineer,MA,0,1,0,,
Big Data Engineer Consultant,NY,0,1,1,43,-75
Big Data Engineer,NC,0,1,0,35.782169,-80.793457
Big Data Engineer,NC,0,1,0,35.782169,-80.793457
Data Engineer II - Research,IA,0,0,0,40.273502,-86.126976
Federal - Data Engineer,MD,1,1,1,39.045753,-76.641273
Data Engineer III,WA,0,0,1,47.751076,-120.740135
Big Data Engineer,NC,0,1,0,35.782169,-80.793457
Big Data Engineer,NC,0,1,0,35.782169,-80.793457
Data Engineer,FL,0,1,0,27.994402,-81.760254
Manufacturing & Supply Chain Digitization - Data Engineer ∞...,MN,0,0,0,45.376584,-68.972168
Consultant Big Data Engineer,MA,0,1,0,,
"Associate, Data Engineer, Healthcare",TN,0,1,1,35.860119,-86.660156
DATA ENGINEER - ICAHN INSTITUTE FOR GENOMICS & MULTI-SCALE B...,NY,0,0,0,43,-75
Data Engineer,RI,0,1,0,41.700001,-71.5
Sr Data Engineer,ME,0,1,0,45.376584,-68.972168
Data Engineer,VA,0,0,0,44,-72.699997
Data Engineer,OR,0,1,1,,
Senior Data Engineer,WY,1,1,0,43.07597,-107.290283
Big Data Engineer Consultant,MA,0,1,1,,
"Data Engineer, Ecommerce",FL,0,1,0,27.994402,-81.760254
Data Engineer II,AR,0,0,0,34.799999,-92.199997
Data Engineer II,AR,0,0,0,34.799999,-92.199997
Data Engineer,IA,0,0,0,40.273502,-86.126976
Big Data Engineer,GA,0,1,0,33.247875,-83.441162
"Associate, Data Engineer, Healthcare",NY,0,1,1,43,-75
Cloud Data Engineer,OR,0,0,0,,
Data Engineer-XSP,NC,1,1,0,35.782169,-80.793457
Data Engineer,OH,1,1,0,40.367474,-82.996216
"Associate, Data Engineer, Healthcare",CA,0,1,1,36.778259,-119.417931
Big Data Engineer,TX,0,1,0,31,-100
"Associate, Data Engineer, Healthcare",GA,0,1,1,33.247875,-83.441162
Data Engineer,VA,0,0,1,44,-72.699997
"Associate, Data Engineer, Healthcare",IL,0,1,1,40,-89
Connected Fleet Data Engineer,PA,0,0,1,41.203323,-77.194527
Data Engineer,CO,1,1,0,39.113014,-105.358887
Senior Big Data Engineer,AZ,0,1,0,34.048927,-11.093735
Data Engineer/Taxonomist,VA,0,0,1,44,-72.699997
Staff Data Engineer,TX,0,1,0,31,-100
Data Engineer – Data & Analytics,NC,1,1,0,35.782169,-80.793457
Financial Management Group - BI Data Engineer,FL,0,0,1,27.994402,-81.760254
Sr Data Engineer,VA,0,0,0,44,-72.699997
Sr Data Engineer,ME,0,1,0,45.376584,-68.972168
Data Engineer,NC,0,0,1,35.782169,-80.793457
Healthcare Data Engineer,KS,0,1,0,38.5,-98
"Principal Data Engineer, BI",CA,0,1,0,36.778259,-119.417931
Software Engineer- Data Engineering (PT18),PA,0,0,0,41.203323,-77.194527
Senior Data Engineer,MN,0,1,1,45.376584,-68.972168
"Associate, Data Engineer, Healthcare",IL,0,1,1,40,-89
"Manager, Data Engineer / Big Data Developer",NJ,1,1,0,39.833851,-74.871826
Data Engineer,NY,1,0,0,43,-75
Senior Data Engineer,CO,0,1,0,39.113014,-105.358887
Sr Data Engineer,IL,0,1,1,40,-89
Data Engineer - ETL Development,TN,0,0,1,35.860119,-86.660156
Consulting Data Engineer,NC,0,0,0,35.782169,-80.793457
IT Big Data Engineer,NJ,0,1,0,39.833851,-74.871826
Sr Data Engineer,IL,0,1,1,40,-89
Engineering Leadership - Data Engineering,CA,1,0,0,36.778259,-119.417931
"Associate, Data Engineer, Healthcare",GA,0,1,1,33.247875,-83.441162
Senior Big Data Engineer,NY,0,1,0,43,-75
"Database Engineer, Big Data Engineer",DC,1,1,0,47.751076,-120.740135
Senior Data Engineer,ME,0,1,0,45.376584,-68.972168
Data Engineer,DC,0,0,0,47.751076,-120.740135
Sr Data Engineer,ME,0,1,1,45.376584,-68.972168
Sr. Big Data Engineer,WA,0,1,0,47.751076,-120.740135
Sr. Big Data Engineer,WA,0,1,0,47.751076,-120.740135
Senior Big Data Engineer,IL,0,1,0,40,-89
Data Engineer,NC,0,1,0,35.782169,-80.793457
"Associate, Data Engineer, Healthcare",PA,0,1,1,41.203323,-77.194527
Software Engineer - Big Data Engineering and Routing,TX,0,1,1,31,-100
Senior Data Engineer - SEM,MA,1,0,0,,
Sr Data Engineer,TX,1,1,1,31,-100
Data Engineer Sr,OH,0,0,0,40.367474,-82.996216
Product Development Data Engineer,MA,0,0,1,,
Data Engineer,MD,1,0,0,39.045753,-76.641273
Data Engineer IV,OR,0,1,0,,
"Big Data Engineer, Mid",DC,0,1,0,47.751076,-120.740135
Senior Data Engineer,TX,0,0,0,31,-100
Data Engineer Sr,PA,0,0,0,41.203323,-77.194527
"PySpark Data Engineer, Analytics",IL,0,1,0,40,-89
Lead Data Engineer,TX,0,0,0,31,-100
UM - Data Engineer,MI,0,1,0,,
EDO Data Engineer III,IL,0,0,0,40,-89
DATA ENGINEER II - INSTITUTE FOR GENOMICS & MULTI-SCALE BIOL...,NY,0,0,0,43,-75
Big Data Engineer Consultant,PA,0,1,1,41.203323,-77.194527
Data Engineer III,OR,0,1,0,,
Software Engineer - Big Data Engineering and Routing,MN,0,1,1,,
Data Engineer,MN,1,1,0,,
Azure Data Engineer LD,NV,0,1,0,39.876019,-117.224121
"Associate, Data Engineer, Healthcare",PA,0,1,1,41.203323,-77.194527
Master Data Engineer,VA,1,0,1,44,-72.699997
Data Engineer II,NY,0,0,0,43,-75
Cloud Data Engineer,DC,0,0,1,47.751076,-120.740135
Data Engineer III,OR,0,1,0,,
Lead Big Data Engineer,AZ,0,1,1,34.048927,-11.093735
Sr Data Engineer,CT,0,1,0,41.599998,-72.699997
Data Engineer IV,VA,0,1,1,44,-72.699997
Staff Data Engineer,OH,0,1,0,40.367474,-82.996216
"Data Engineer, Mid",DC,0,0,0,47.751076,-120.740135
"Data Engineer, Mid",DC,0,0,0,47.751076,-120.740135
Machine Learning Data Engineer,VA,1,1,0,44,-72.699997
Master Data Engineer,VA,0,1,0,44,-72.699997
Senior Data Engineer,CO,0,1,1,39.113014,-105.358887
Sr Data Engineer / Developer,WA,1,1,1,47.751076,-120.740135
Data Engineer - Healthcare Analytics,CT,0,1,0,41.599998,-72.699997
Data Engineer Sr,PA,0,0,0,41.203323,-77.194527
Senior Data Engineer,NE,0,1,1,41.5,-100
Lead Big Data Engineer,IL,0,1,1,40,-89
Junior Data Engineer,MA,0,1,0,,
Senior Data Engineer,WA,0,1,0,47.751076,-120.740135
Sr Developer - Data Engineer,IL,0,0,0,40,-89
Software Engineer - Big Data Engineering and Routing,IL,0,1,1,40,-89
Staff Data Engineer,OH,0,1,0,40.367474,-82.996216
Lead Data Engineer - Marketing Technology,CA,0,0,0,36.778259,-119.417931
Arity - Senior Data Engineer,IL,0,1,0,40,-89
Senior Data Engineer,MI,0,0,0,,
Staff Data Engineer,OH,0,0,0,40.367474,-82.996216
Lead Big Data Engineer,NC,0,1,1,35.782169,-80.793457
Data Engineer - Mid Level,TX,0,1,1,31,-100
"Data Engineer, Analytics, University Grad",WA,0,0,0,47.751076,-120.740135
Sr. Data Engineer,CA,0,0,0,36.778259,-119.417931
"Data Engineer, EMR/Big Data",TX,0,0,1,31,-100
Data Engineer,CA,0,1,0,36.778259,-119.417931
Data Engineer,NY,0,1,1,43,-75
Data Engineer,OH,0,0,1,40.367474,-82.996216
Data Engineer,CA,0,0,0,36.778259,-119.417931
Data Engineer,CA,0,0,0,36.778259,-119.417931
Data Engineer,CA,0,0,0,36.778259,-119.417931
Data Engineer,TX,0,0,1,31,-100
Data Engineer,CA,0,0,0,36.778259,-119.417931
Big Data Engineer,CA,1,1,0,36.778259,-119.417931
Data Engineer,CA,0,1,0,36.778259,-119.417931
Data Engineer,WA,0,0,0,47.751076,-120.740135
"Data Engineer, Analytics (Instagram)",CA,0,0,0,36.778259,-119.417931
Big Data Engineer,TX,0,0,0,31,-100
Data Engineer,NY,0,0,0,43,-75
Data Engineer,TX,0,1,0,31,-100
"Data Engineer, Analytics",NY,0,0,0,43,-75
Data Engineer,CA,0,1,0,36.778259,-119.417931
Big Data Engineer,CA,0,1,0,36.778259,-119.417931
Data Engineer,TX,0,1,0,31,-100
Data Engineer,CA,0,0,1,36.778259,-119.417931
Data Engineer,NC,0,1,0,35.782169,-80.793457
Data Engineer,CA,0,0,0,36.778259,-119.417931
Data Engineer,CA,0,1,0,36.778259,-119.417931
"Associate Digital Data Engineer, Skin Cleansing",CT,0,0,0,41.599998,-72.699997
Data Engineer,CA,0,0,1,36.778259,-119.417931
Data Engineer,CA,1,0,0,36.778259,-119.417931
Data Engineer,CA,1,1,0,36.778259,-119.417931
Hadoop Big Data Engineer,MA,0,0,0,,
Senior Data Engineer,CA,1,0,1,36.778259,-119.417931
Data Engineer,TX,1,1,1,31,-100
Data Engineer,CA,0,0,0,36.778259,-119.417931
Data Engineer,CA,0,0,0,36.778259,-119.417931
Data Engineer-LiDAR,CA,0,1,0,36.778259,-119.417931
Sr Data Engineer,NY,0,1,0,43,-75
Data Engineer,CA,1,0,1,36.778259,-119.417931
Hadoop Data Engineer,CA,0,1,0,36.778259,-119.417931
Master Data Engineer,TX,0,1,0,31,-100
"Data Engineer, Webex Teams",WA,0,0,0,47.751076,-120.740135
"Data Engineer, Infrastructure Strategy",WA,0,1,0,47.751076,-120.740135
Data Engineer,NY,0,0,1,43,-75
Data Engineer,CO,1,1,1,39.113014,-105.358887
Data Engineer,NY,0,1,0,43,-75
"Infrastructure Data Engineer (Wing), X",CA,0,1,0,36.778259,-119.417931
Data Engineer,NY,0,0,0,43,-75
"Engineer, Data Engineering",TX,1,1,0,31,-100
"Engineer, Data Engineering",TX,1,1,0,31,-100
Sr. Data Engineer,CO,0,0,0,39.113014,-105.358887
Remote Hortonworks/Big Data Developer- Big Data Engineer,DC,0,1,0,47.751076,-120.740135
Data Engineer,NY,0,0,0,43,-75
Data Engineer,DC,1,0,0,47.751076,-120.740135
Data Engineer - University Students,NY,0,1,0,43,-75
Data Engineer,CO,0,0,0,39.113014,-105.358887
Data Engineer,CA,0,0,0,36.778259,-119.417931
Data Engineer - Yahoo Sports,CA,0,1,1,36.778259,-119.417931
Azure Data Engineer,NC,0,1,0,35.782169,-80.793457
Data Engineer,CA,1,1,1,36.778259,-119.417931
Data Engineer,IL,1,1,0,40,-89
Data Engineer,MI,0,1,0,,
Data Engineer,CA,0,1,0,36.778259,-119.417931
"Data Engineer, Enterprise",NY,0,1,0,43,-75
Azure Big Data Engineer,AZ,0,1,0,34.048927,-11.093735
Marketing Data Engineer,MA,0,0,1,,
Big Data Engineer,CO,1,1,0,39.113014,-105.358887
Data Engineer,NC,0,1,0,35.782169,-80.793457
Big Data Engineer,CA,0,1,0,36.778259,-119.417931
"Data Engineer, Data Warehouse/ETL",IA,0,0,0,40.273502,-86.126976
Azure Big Data Engineer,TX,0,1,0,31,-100
Fandango-Big Data Engineer,CA,1,1,1,36.778259,-119.417931
Data Engineer,DC,0,1,0,47.751076,-120.740135
Data Engineer,NY,0,0,0,43,-75
Data Engineer,CA,0,0,1,36.778259,-119.417931
Senior Data Engineer,NY,0,0,0,43,-75
Sr. Data Engineer,GA,0,0,0,33.247875,-83.441162
"Data Engineer, Health",MA,0,0,1,,
Data Engineer,WA,0,0,0,47.751076,-120.740135
Azure Big Data Engineer,CO,0,1,0,39.113014,-105.358887
Azure Data Engineer,PA,0,1,0,41.203323,-77.194527
Data Engineer,CA,0,0,0,36.778259,-119.417931
"Data Engineer, AR/VR Camera",CA,0,1,0,36.778259,-119.417931
Big Data Engineer,CA,0,1,1,36.778259,-119.417931
Data Engineer - Analytics,NY,0,0,1,43,-75
Data Engineer,CA,0,0,1,36.778259,-119.417931
Data Engineer (HCE),GA,0,1,0,33.247875,-83.441162
LE ETL Data Engineer,CA,0,1,0,36.778259,-119.417931
Marketing Data Engineer,NY,0,0,1,43,-75
Data Engineer,TX,0,0,0,31,-100
Data Engineer,CA,0,0,0,36.778259,-119.417931
Azure Big Data Engineer,TX,0,1,0,31,-100
Data Engineer,CA,1,0,0,36.778259,-119.417931
Big Data Engineer,TX,0,1,1,31,-100
Big Data Engineer,CA,0,1,0,36.778259,-119.417931
Azure Big Data Engineer,GA,0,1,0,33.247875,-83.441162
Data Engineer - Marketing,CA,1,1,0,36.778259,-119.417931
Azure Big Data Engineer,TX,0,1,0,31,-100
Data Engineer,TX,0,0,0,31,-100
Azure Big Data Engineer,CA,0,1,0,36.778259,-119.417931
Data Engineer,CA,0,1,0,36.778259,-119.417931
Data Engineer,IL,0,0,0,40,-89
"Manager, Data Engineer / Big Data Developer",NJ,0,1,0,39.833851,-74.871826
Data Engineer - STL,MO,0,1,0,38.573936,-92.60376
Big Data Engineer,TX,0,1,0,31,-100
Data Engineer,CA,1,0,0,36.778259,-119.417931
Azure Big Data Engineer,MA,0,1,0,,
Sr Data Engineer,MI,1,0,0,,
Remote Hortonworks/Big Data Developer- Big Data Engineer,PA,0,1,0,41.203323,-77.194527
Data Engineer - AWS,NY,0,0,0,43,-75
Data Engineer - Science Center,CA,1,0,0,36.778259,-119.417931
Big Data Engineer,VA,0,1,0,44,-72.699997
Azure Big Data Engineer,IL,0,1,0,40,-89
Senior Data Engineer,CA,0,0,0,36.778259,-119.417931
Data Engineer,CA,0,0,0,36.778259,-119.417931
Data Engineer,CA,0,1,0,36.778259,-119.417931
Azure Big Data Engineer,WI,0,1,0,44.5,-89.5
Data Engineer,TX,0,1,1,31,-100
Data Engineer Consultant,CA,0,1,0,36.778259,-119.417931
Data Engineer,CA,0,1,0,36.778259,-119.417931
HBO Senior Data Engineer,NY,0,0,0,43,-75
Backend Data Engineer,CA,0,0,0,36.778259,-119.417931
Big Data Engineer/Admin,AZ,0,1,0,34.048927,-11.093735
Big Data Engineer,GA,0,1,0,33.247875,-83.441162
Lead Data Engineer,OR,0,1,0,,
Sr. Data Engineer,CA,0,1,0,36.778259,-119.417931
Cloud Data Engineer,MA,1,0,0,,
Data Engineer - Liquid Studios Boston,MA,1,1,0,,
Azure Big Data Engineer,DC,0,1,0,47.751076,-120.740135
Data Engineer,NY,0,1,0,43,-75
Data Engineer,MD,0,0,1,39.045753,-76.641273
Senior Big Data Engineer,TX,0,1,0,31,-100
Data Engineer,NY,0,0,0,43,-75
Data Engineer - Spark,NC,0,0,0,35.782169,-80.793457
"Sr. Data Engineer - Atlanta, GA",GA,0,0,0,33.247875,-83.441162
Azure Big Data Engineer,MN,0,1,0,,
Data Engineer,CA,1,1,0,36.778259,-119.417931
Data Engineer,VA,0,0,0,44,-72.699997
Data & Analytics- Data Engineer,CA,0,1,0,36.778259,-119.417931
Data Engineer,CA,0,1,0,36.778259,-119.417931
Data Engineer,IL,1,1,0,40,-89
Data Engineer - MSP,MN,0,1,0,,
AWS Big Data Engineer,OH,0,1,0,40.367474,-82.996216
Data Engineer,CA,1,1,1,36.778259,-119.417931
Big Data Engineer,DC,0,1,0,47.751076,-120.740135
Big Data Engineer,GA,0,1,0,33.247875,-83.441162
Master Data Engineer,CA,0,0,0,36.778259,-119.417931
"Data Engineer – Data Warehouse, Analytics & BI",NY,0,0,0,43,-75
Sr. Data Engineer,NY,1,1,0,43,-75
Azure Big Data Engineer,PA,0,1,0,41.203323,-77.194527
Sr. Data Engineer,IA,0,0,0,40.273502,-86.126976
Data Engineer,WA,0,1,0,47.751076,-120.740135
Sr. Data Engineer,GA,0,0,0,33.247875,-83.441162
Senior Data Engineer,CA,0,0,1,36.778259,-119.417931
"Application Data Engineer, Business Intelligence, Google Clo...",CA,1,0,0,36.778259,-119.417931
AWS Big Data Engineer,PA,0,1,0,41.203323,-77.194527
Oath Analytics Data Engineer,NY,0,1,1,43,-75
Data Engineer,TN,1,1,0,35.860119,-86.660156
Data Engineer,TX,0,1,0,31,-100
"Data Engineer (Python, Machine Learning)",NY,1,0,0,43,-75
Data Engineer,IL,0,1,0,40,-89
Data Engineer,MO,0,0,0,38.573936,-92.60376
AWS Cloud Data Engineer,WA,0,0,0,47.751076,-120.740135
Pr. Data Engineer,CA,0,1,0,36.778259,-119.417931
Data Engineer,NY,1,0,0,43,-75
"Associate, Data Engineer, Healthcare",CA,0,1,1,36.778259,-119.417931
Data Engineer,VA,1,0,0,44,-72.699997
Data Engineer - Azure Developer,NC,0,1,1,35.782169,-80.793457
Senior Data Engineer,WA,1,0,0,47.751076,-120.740135
Machine Learning Data Engineer,NY,1,0,0,43,-75
Data Engineer Manager,CA,1,1,1,36.778259,-119.417931
Data Engineer,GA,0,1,1,33.247875,-83.441162
Senior Data Engineer,MA,1,0,0,,
"Associate, Data Engineer, Healthcare",NY,0,1,1,43,-75
Principal Data Engineer,WA,0,1,0,47.751076,-120.740135
Big Data Engineer,GA,0,1,0,33.247875,-83.441162
Data Engineer (Data Science Focus),MN,1,1,0,,
Data Engineer,VA,0,1,0,44,-72.699997
Senior Big Data Engineer,TX,1,1,1,31,-100
Sr. Data Engineer,IL,0,0,0,40,-89
Data Engineer,VA,0,1,0,44,-72.699997
Senior Data Engineer,MA,1,1,0,,
Azure Data Engineer,DC,1,0,0,47.751076,-120.740135
Big Data Engineer,MA,0,0,1,,
Data Engineer,WA,0,1,0,47.751076,-120.740135
Data Engineer,MA,0,0,0,,
Azure Data Engineer,DC,1,0,0,47.751076,-120.740135
Data Engineer,VA,0,1,0,44,-72.699997
Senior Big Data Engineer,CT,1,1,0,41.599998,-72.699997
Big Data Engineer,DC,0,1,0,47.751076,-120.740135
Sr Data Engineer,NY,0,0,0,43,-75
AWS Big Data Engineer,PA,0,1,0,41.203323,-77.194527
Data Engineer,VA,0,1,1,44,-72.699997
Snowflake Data Engineer/Architect,GA,0,0,0,33.247875,-83.441162
Big Data Engineer,MA,0,0,1,,
Senior Business Intelligence Data Engineer,NY,0,0,1,43,-75
Senior Data Engineer,IL,0,0,0,40,-89
"Sr. Data Engineer - Norcross, GA",GA,0,0,0,33.247875,-83.441162
Sr Data Engineer,CT,0,1,0,41.599998,-72.699997
Sr. Data Engineer,TX,0,0,0,31,-100
"Data Engineer, Revenue Data Platform",NY,0,1,0,43,-75
Analytics Data Engineer,MO,0,1,0,38.573936,-92.60376
"Sr Data Engineer, Zoro Tools",IL,0,0,0,40,-89
Lead Data Engineer,CA,1,1,0,36.778259,-119.417931
Big Data Engineer,CA,0,1,0,36.778259,-119.417931
Big Data Engineer,CA,0,1,0,36.778259,-119.417931
Principal Data Engineer - 51749BR,MA,0,1,0,,
Sr Data Engineer,CA,0,0,0,36.778259,-119.417931
Data Engineer,VA,0,0,0,44,-72.699997
Master Data Engineer,VA,0,0,0,44,-72.699997
Data Engineer - Professional Services,NY,0,0,0,43,-75
Sr Data Engineer,CA,0,1,0,36.778259,-119.417931
Senior Data Engineer # JN -092018-42132,MA,1,0,0,,
Federal - Data Engineer,VA,0,1,1,44,-72.699997
Data Engineer for Digital Lab,TX,1,1,0,31,-100
Lead Data Engineer,IL,1,1,0,40,-89
Senior Data Engineer,NC,0,1,0,35.782169,-80.793457
"3M HIS Sr. Data Engineer (Albany, NY)",NY,0,0,0,43,-75
Data Engineer,VA,0,1,0,44,-72.699997
Master Data Engineer,VA,0,0,0,44,-72.699997
Staff Data Engineer,CA,1,0,0,36.778259,-119.417931
Big Data Engineer,TX,0,1,0,31,-100
Voice/Data Engineer VOIP,DC,0,0,0,47.751076,-120.740135
Data Engineer,CO,1,1,1,39.113014,-105.358887
Cloud Data Engineer,CA,0,1,0,36.778259,-119.417931
Data Engineers,TX,1,0,0,31,-100
Azure Data Engineer,NC,0,1,0,35.782169,-80.793457
Data Engineer,VA,1,1,0,44,-72.699997
Big Data Engineer,CA,0,1,0,36.778259,-119.417931
Lead Data Engineer,CO,0,1,1,39.113014,-105.358887
Senior Data Engineer,CO,0,1,0,39.113014,-105.358887
Cloud Data Engineer,NY,0,1,0,43,-75
Senior Data Engineer,CO,0,1,0,39.113014,-105.358887
Sr. Data Engineer,NY,1,0,0,43,-75
Predictive Analytics Data Engineer,NJ,1,0,0,39.833851,-74.871826
Data Engineer,MD,0,0,0,39.045753,-76.641273
Senior Big Data Engineer,NC,0,1,0,35.782169,-80.793457
Data Engineer - Sales Strategy,CA,0,0,0,36.778259,-119.417931
Senior Data Engineer,UT,1,1,0,39.41922,-11.950684
Sr. Data Engineer,WA,1,0,0,47.751076,-120.740135
Senior Data Engineer,UT,1,1,0,39.41922,-11.950684
Data Engineer at Analytics-Focused Company,IL,0,0,0,40,-89
Data Engineer - R&D,CO,1,0,0,39.113014,-105.358887
Data Engineer,CA,0,1,0,36.778259,-119.417931
"Data Engineer, Visualization",MA,0,1,1,,
Cloud Data Engineer,IL,0,1,0,40,-89
Principal Big Data Engineer,MA,0,1,0,,
"Engineer III, Data Engineering",CA,0,1,0,36.778259,-119.417931
"Engineer III, Data Engineering",CA,0,1,0,36.778259,-119.417931
Senior Data Engineer,GA,0,1,0,33.247875,-83.441162
Senior Application Data Engineer,WA,0,0,0,47.751076,-120.740135
Senior Data Engineer,CA,0,1,0,36.778259,-119.417931
Data Engineer,MD,0,0,0,39.045753,-76.641273
Senior Data Engineer,NV,0,1,0,39.876019,-117.224121
Sr. Data Engineer,OH,0,0,0,40.367474,-82.996216
"Data Engineer / Data Engineer, Sr",WA,0,0,0,47.751076,-120.740135
Big Data Engineer,IL,0,1,0,40,-89
Senior Data Engineer,MI,0,1,0,,
Senior Data Engineer,NY,0,1,0,43,-75
Principal Data Engineer,CT,1,0,0,41.599998,-72.699997
Senior Data Engineer,IL,0,0,0,40,-89
Senior Data Engineer (Spark),CA,0,0,0,36.778259,-119.417931
Sr. Data Engineer,CO,0,1,0,39.113014,-105.358887
Senior Data Engineer,MD,1,0,0,39.045753,-76.641273
Sr. Data Engineer - GoDaddy Austin Location,TX,0,0,0,31,-100
Senior Data Engineer,OR,0,0,0,,
Sr. Data Engineer,CA,1,1,0,36.778259,-119.417931
Senior Big Data Engineer,CO,0,1,0,39.113014,-105.358887
"Principal Data Engineer, Audience Studio",NY,0,1,0,43,-75
"Principal Data Engineer, Audience Studio",NY,0,1,0,43,-75
Senior Big Data Engineer,TX,0,1,0,31,-100
Senior Big Data Engineer,WA,0,1,0,47.751076,-120.740135
Data Engineer - Back End Developer,VA,1,0,1,44,-72.699997
Senior Data Engineer,MO,0,1,1,38.573936,-92.60376
Senior Big Data Engineer,PA,0,1,0,41.203323,-77.194527
Sr. Data Engineer,IL,0,1,0,40,-89
Data Engineer,VA,1,1,0,44,-72.699997
Core Engineering - Data Intelligence - Edge - Data Engineer,NY,1,1,0,43,-75
Data Engineer (Java/Spark),MD,0,0,0,39.045753,-76.641273
Data Engineer(s)- ML and AI,CA,1,1,0,36.778259,-119.417931
Data Engineer,VA,0,1,0,44,-72.699997
Senior Data Engineer,MO,0,1,0,38.573936,-92.60376
Principal Data Engineer,WA,0,0,0,47.751076,-120.740135
Senior Data Engineer,IL,0,1,0,40,-89
"Data Engineer II, Scientific Computing",NY,0,1,0,43,-75
Master Data Engineer,VA,0,1,0,44,-72.699997
Lead Data Engineer,CO,1,1,0,39.113014,-105.358887
Senior Data Engineer,IL,0,1,0,40,-89
Data Engineer – Lead,MA,0,0,0,,
"Sr Data Engineer, Marketing Data Platforms",VA,0,1,0,44,-72.699997
Senior Data Engineer – Nike Technology,OR,0,1,0,,
Principal Data Engineer - PSJH,OR,0,1,0,,
Data Engineer,VA,0,0,0,44,-72.699997
Lead Data Engineer,UT,0,1,0,39.41922,-11.950684
Lead Data Engineer,NC,0,1,0,,
Federal - Data Engineer,VA,1,1,0,,
Federal - Data Engineer,VA,1,1,0,,
Federal - Data Engineer,VA,1,1,0,,
Senior Data Engineer - Data Engineering,CA,0,1,0,36.778259,-119.417931
Data Engineer - Analytics Platform,TX,0,1,0,31,-100
Senior Data Engineer,MA,0,0,1,,
Data Engineer,PA,0,1,0,41.203323,-77.194527
Senior Data Engineer,TN,0,1,0,35.860119,-86.660156
Senior Data Engineer,CA,1,0,0,36.778259,-119.417931
Senior Data Engineer,TX,0,1,0,,
Computer Systems/Data Engineer,CA,0,0,0,36.778259,-119.417931
